studentId,courseId,topicId,questionId,sourceType,eventType,eventTimestamp,isCorrect,label_nextCorrect,normalizedScore,rawScore,difficulty,timeSpentSec,responseLatencySec,hintUsed,attemptNo,materialId
student_0033,course_06,sorting,q_course_06_sorting_0069,quiz,question_attempt,2025-01-13T03:21:00+00:00,1,1,0.7071,7,medium,71.97,0.877,0,2,mat_course_06_sorting_002
student_0145,course_06,arrays,q_course_06_arrays_0022,quiz,question_attempt,2025-01-13T03:21:00+00:00,0,0,0.1904,2,easy,50.49,3.133,1,2,mat_course_06_arrays_001
student_0053,course_01,searching,q_course_01_searching_0009,quiz,question_attempt,2025-01-13T03:23:00+00:00,1,1,0.6031,6,medium,74.28,1.807,0,3,mat_course_01_searching_031
student_0145,course_06,joins,q_course_06_joins_0023,quiz,question_attempt,2025-01-13T03:29:00+00:00,0,0,0.3537,4,easy,31.39,3.282,1,1,mat_course_06_joins_016
student_0053,course_01,dp,q_course_01_dp_0010,assignment,assignment_attempt,2025-01-13T03:30:00+00:00,1,1,0.7568,8,medium,71.76,2.693,0,2,mat_course_01_dp_011
student_0033,course_06,stacks_queues,q_course_06_stacks_queues_0070,quiz,question_attempt,2025-01-13T03:32:00+00:00,1,1,0.5819,6,easy,37.1,2.748,0,1,mat_course_06_stacks_queues_020
student_0145,course_06,dp,q_course_06_dp_0024,quiz,question_attempt,2025-01-13T03:38:00+00:00,0,0,0.2221,2,medium,92.8,3.03,0,3,mat_course_06_dp_020
student_0033,course_06,normalization,q_course_06_normalization_0071,quiz,question_attempt,2025-01-13T03:40:00+00:00,0,0,0.3041,3,easy,98.76,4.21,0,2,mat_course_06_normalization_030
student_0053,course_01,normalization,q_course_01_normalization_0011,quiz,question_attempt,2025-01-13T03:40:00+00:00,0,0,0.2373,2,medium,71.3,5.523,0,1,mat_course_01_normalization_014
student_0145,course_06,linked_lists,q_course_06_linked_lists_0025,assignment,assignment_attempt,2025-01-13T03:45:00+00:00,0,0,0.3978,4,medium,126.79,2.748,1,2,mat_course_06_linked_lists_014
student_0033,course_06,stacks_queues,q_course_06_stacks_queues_0072,quiz,question_attempt,2025-01-13T03:48:00+00:00,1,1,0.6242,6,medium,50.72,0.778,0,3,mat_course_06_stacks_queues_019
student_0053,course_01,sorting,q_course_01_sorting_0012,quiz,question_attempt,2025-01-13T03:48:00+00:00,0,0,0.2936,3,medium,52.15,2.828,1,3,mat_course_01_sorting_003
student_0053,course_01,arrays,q_course_01_arrays_0013,quiz,question_attempt,2025-01-13T03:57:00+00:00,1,1,0.6926,7,medium,57.83,2.038,0,3,mat_course_01_arrays_021
student_0145,course_06,sorting,q_course_06_sorting_0026,quiz,question_attempt,2025-01-13T03:57:00+00:00,1,1,0.5186,5,medium,24.49,1.814,0,1,mat_course_06_sorting_011
student_0033,course_06,stacks_queues,q_course_06_stacks_queues_0073,quiz,question_attempt,2025-01-13T03:58:00+00:00,0,0,0.2359,2,medium,99.32,3.379,0,2,mat_course_06_stacks_queues_030
student_0145,course_06,sorting,q_course_06_sorting_0027,quiz,question_attempt,2025-01-13T04:03:00+00:00,1,1,0.5043,5,easy,53.21,4.407,0,1,mat_course_06_sorting_015
student_0053,course_01,sql_basics,q_course_01_sql_basics_0014,quiz,question_attempt,2025-01-13T04:06:00+00:00,0,0,0.2131,2,medium,82.01,3.473,0,2,mat_course_01_sql_basics_022
student_0033,course_06,stacks_queues,q_course_06_stacks_queues_0074,quiz,question_attempt,2025-01-13T04:08:00+00:00,1,1,0.5283,5,easy,65.88,2.484,0,1,mat_course_06_stacks_queues_007
student_0033,course_06,dp,q_course_06_dp_0075,quiz,question_attempt,2025-01-13T04:15:00+00:00,0,0,0.1901,2,medium,73.29,3.001,0,3,mat_course_06_dp_006
student_0145,course_06,joins,q_course_06_joins_0028,quiz,question_attempt,2025-01-13T04:16:00+00:00,0,0,0.37,4,easy,103.14,2.661,1,3,mat_course_06_joins_026
student_0053,course_01,sorting,q_course_01_sorting_0015,assignment,assignment_attempt,2025-01-13T04:17:00+00:00,0,0,0.2856,3,medium,77.2,5.129,0,3,mat_course_01_sorting_020
student_0033,course_06,dp,q_course_06_dp_0076,quiz,question_attempt,2025-01-13T04:24:00+00:00,1,1,0.606,6,easy,51.16,1.868,0,3,mat_course_06_dp_007
student_0053,course_01,linked_lists,q_course_01_linked_lists_0016,quiz,question_attempt,2025-01-13T04:24:00+00:00,0,0,0.2819,3,hard,85.97,1.98,1,2,mat_course_01_linked_lists_029
student_0145,course_06,graphs,q_course_06_graphs_0029,assignment,assignment_attempt,2025-01-13T04:25:00+00:00,0,0,0.3898,4,easy,55.76,5.163,1,2,mat_course_06_graphs_026
student_0145,course_06,sorting,q_course_06_sorting_0030,quiz,question_attempt,2025-01-13T04:31:00+00:00,1,1,0.609,6,medium,58.48,3.433,0,3,mat_course_06_sorting_033
student_0053,course_01,graphs,q_course_01_graphs_0017,assignment,assignment_attempt,2025-01-13T04:35:00+00:00,0,0,0.3021,3,medium,91.9,2.33,0,2,mat_course_01_graphs_020
student_0033,course_06,normalization,q_course_06_normalization_0077,quiz,question_attempt,2025-01-13T04:37:00+00:00,0,0,0.4104,4,hard,47.76,5.505,0,1,mat_course_06_normalization_031
student_0145,course_06,complexity,q_course_06_complexity_0031,assignment,assignment_attempt,2025-01-13T04:40:00+00:00,1,1,0.4836,5,medium,36.52,2.421,1,3,mat_course_06_complexity_034
student_0053,course_01,searching,q_course_01_searching_0018,quiz,question_attempt,2025-01-13T04:42:00+00:00,0,0,0.3594,4,hard,112.37,5.163,0,2,mat_course_01_searching_001
student_0033,course_06,normalization,q_course_06_normalization_0078,quiz,question_attempt,2025-01-13T04:45:00+00:00,0,0,0.2444,2,hard,64.96,3.67,1,3,mat_course_06_normalization_010
student_0145,course_06,sorting,q_course_06_sorting_0032,assignment,assignment_attempt,2025-01-13T04:48:00+00:00,0,0,0.2719,3,easy,130.96,3.283,1,1,mat_course_06_sorting_031
student_0053,course_01,searching,q_course_01_searching_0019,quiz,question_attempt,2025-01-13T04:52:00+00:00,1,1,0.4435,4,hard,71.37,2.091,0,1,mat_course_01_searching_026
student_0033,course_06,normalization,q_course_06_normalization_0079,quiz,question_attempt,2025-01-13T04:53:00+00:00,0,0,0.1864,2,hard,123.63,3.326,0,2,mat_course_06_normalization_019
student_0145,course_06,stacks_queues,q_course_06_stacks_queues_0033,assignment,assignment_attempt,2025-01-13T04:57:00+00:00,0,0,0.348,3,medium,79.04,4.165,0,2,mat_course_06_stacks_queues_029
student_0053,course_01,dp,q_course_01_dp_0020,quiz,question_attempt,2025-01-13T05:00:00+00:00,0,0,0.3392,3,medium,65.13,4.8,0,3,mat_course_01_dp_012
student_0033,course_06,joins,q_course_06_joins_0080,assignment,assignment_attempt,2025-01-13T05:02:00+00:00,0,0,0.4511,5,hard,77.34,4.324,0,2,mat_course_06_joins_003
student_0145,course_06,stacks_queues,q_course_06_stacks_queues_0034,quiz,question_attempt,2025-01-13T05:06:00+00:00,0,0,0.2497,2,easy,76.13,4.934,1,1,mat_course_06_stacks_queues_022
student_0033,course_06,dp,q_course_06_dp_0081,quiz,question_attempt,2025-01-13T05:12:00+00:00,0,0,0.4239,4,medium,67.94,4.897,0,3,mat_course_06_dp_004
student_0053,course_01,arrays,q_course_01_arrays_0021,assignment,assignment_attempt,2025-01-13T05:13:00+00:00,1,1,0.5739,6,hard,8.0,3.226,0,2,mat_course_01_arrays_013
student_0053,course_01,searching,q_course_01_searching_0022,quiz,question_attempt,2025-01-13T05:18:00+00:00,1,1,0.3707,4,medium,50.29,2.923,0,3,mat_course_01_searching_013
student_0145,course_06,complexity,q_course_06_complexity_0035,quiz,question_attempt,2025-01-13T05:19:00+00:00,0,0,0.3195,3,easy,85.11,3.769,0,2,mat_course_06_complexity_001
student_0033,course_06,joins,q_course_06_joins_0082,quiz,question_attempt,2025-01-13T05:22:00+00:00,0,0,0.3231,3,medium,109.03,5.357,0,2,mat_course_06_joins_013
student_0145,course_06,joins,q_course_06_joins_0036,quiz,question_attempt,2025-01-13T05:28:00+00:00,0,0,0.253,3,easy,98.44,2.432,0,1,mat_course_06_joins_033
student_0033,course_06,sql_basics,q_course_06_sql_basics_0083,quiz,question_attempt,2025-01-13T05:29:00+00:00,0,0,0.4919,5,hard,93.11,2.772,0,1,mat_course_06_sql_basics_018
student_0053,course_01,dp,q_course_01_dp_0023,quiz,question_attempt,2025-01-13T05:31:00+00:00,1,1,0.4175,4,medium,44.32,3.275,0,3,mat_course_01_dp_024
student_0053,course_01,linked_lists,q_course_01_linked_lists_0024,assignment,assignment_attempt,2025-01-13T05:36:00+00:00,0,0,0.0913,1,hard,101.78,3.881,0,2,mat_course_01_linked_lists_024
student_0145,course_06,dp,q_course_06_dp_0037,quiz,question_attempt,2025-01-13T05:37:00+00:00,0,0,0.3852,4,medium,75.34,3.285,0,2,mat_course_06_dp_023
student_0033,course_06,joins,q_course_06_joins_0084,quiz,question_attempt,2025-01-13T05:38:00+00:00,1,1,0.5274,5,hard,61.68,3.137,0,1,mat_course_06_joins_006
student_0145,course_06,arrays,q_course_06_arrays_0038,quiz,question_attempt,2025-01-13T05:42:00+00:00,0,0,0.3456,3,hard,113.74,4.497,0,2,mat_course_06_arrays_023
student_0033,course_06,normalization,q_course_06_normalization_0085,quiz,question_attempt,2025-01-13T05:47:00+00:00,0,0,0.4653,5,medium,70.82,5.03,0,3,mat_course_06_normalization_013
student_0053,course_01,stacks_queues,q_course_01_stacks_queues_0025,quiz,question_attempt,2025-01-13T05:47:00+00:00,0,0,0.4067,4,hard,111.49,3.403,0,2,mat_course_01_stacks_queues_030
student_0145,course_06,trees,q_course_06_trees_0039,quiz,question_attempt,2025-01-13T05:53:00+00:00,1,1,0.6864,7,easy,17.21,1.812,0,3,mat_course_06_trees_002
student_0033,course_06,complexity,q_course_06_complexity_0086,quiz,question_attempt,2025-01-13T05:54:00+00:00,0,0,0.3604,4,easy,107.4,4.89,0,2,mat_course_06_complexity_004
student_0053,course_01,linked_lists,q_course_01_linked_lists_0026,quiz,question_attempt,2025-01-13T05:58:00+00:00,0,0,0.3429,3,medium,93.21,4.655,1,2,mat_course_01_linked_lists_012
student_0145,course_06,sorting,q_course_06_sorting_0040,quiz,question_attempt,2025-01-13T06:02:00+00:00,1,1,0.615,6,easy,47.22,2.108,0,2,mat_course_06_sorting_009
student_0033,course_06,graphs,q_course_06_graphs_0087,assignment,assignment_attempt,2025-01-13T06:04:00+00:00,1,1,0.4107,4,hard,29.46,0.3,0,1,mat_course_06_graphs_010
student_0053,course_01,sql_basics,q_course_01_sql_basics_0027,quiz,question_attempt,2025-01-13T06:04:00+00:00,0,0,0.2905,3,medium,43.59,2.482,1,2,mat_course_01_sql_basics_032
student_0145,course_06,sorting,q_course_06_sorting_0041,quiz,question_attempt,2025-01-13T06:11:00+00:00,0,0,0.3184,3,medium,97.06,2.048,0,3,mat_course_06_sorting_002
student_0053,course_01,joins,q_course_01_joins_0028,quiz,question_attempt,2025-01-13T06:12:00+00:00,0,0,0.3068,3,medium,85.57,4.546,0,3,mat_course_01_joins_015
student_0033,course_06,trees,q_course_06_trees_0088,quiz,question_attempt,2025-01-13T06:15:00+00:00,0,0,0.3841,4,medium,65.52,4.079,1,1,mat_course_06_trees_014
student_0145,course_06,dp,q_course_06_dp_0042,quiz,question_attempt,2025-01-13T06:22:00+00:00,0,0,0.247,2,easy,124.65,4.292,1,1,mat_course_06_dp_032
student_0033,course_06,graphs,q_course_06_graphs_0089,quiz,question_attempt,2025-01-13T06:23:00+00:00,0,0,0.1651,2,medium,77.22,6.467,0,1,mat_course_06_graphs_014
student_0053,course_01,arrays,q_course_01_arrays_0029,assignment,assignment_attempt,2025-01-13T06:25:00+00:00,0,0,0.1009,1,medium,108.03,3.545,1,3,mat_course_01_arrays_009
student_0033,course_06,linked_lists,q_course_06_linked_lists_0090,quiz,question_attempt,2025-01-13T06:30:00+00:00,0,0,0.2366,2,hard,93.7,3.597,1,2,mat_course_06_linked_lists_001
student_0053,course_01,searching,q_course_01_searching_0030,quiz,question_attempt,2025-01-13T06:31:00+00:00,0,0,0.2581,3,medium,73.51,3.774,1,3,mat_course_01_searching_004
student_0145,course_06,joins,q_course_06_joins_0043,quiz,question_attempt,2025-01-13T06:31:00+00:00,0,0,0.3619,4,easy,97.93,4.655,1,2,mat_course_06_joins_022
student_0145,course_06,stacks_queues,q_course_06_stacks_queues_0044,assignment,assignment_attempt,2025-01-13T06:38:00+00:00,0,0,0.2726,3,medium,63.72,3.767,1,1,mat_course_06_stacks_queues_016
student_0033,course_06,sql_basics,q_course_06_sql_basics_0091,quiz,question_attempt,2025-01-13T06:42:00+00:00,0,0,0.4696,5,hard,84.88,1.729,0,2,mat_course_06_sql_basics_010
student_0053,course_01,sql_basics,q_course_01_sql_basics_0031,quiz,question_attempt,2025-01-13T06:42:00+00:00,0,0,0.3119,3,medium,131.27,4.464,1,1,mat_course_01_sql_basics_006
student_0053,course_01,searching,q_course_01_searching_0032,quiz,question_attempt,2025-01-13T06:48:00+00:00,1,1,0.438,4,easy,40.27,2.16,0,3,mat_course_01_searching_021
student_0145,course_06,searching,q_course_06_searching_0045,quiz,question_attempt,2025-01-13T06:49:00+00:00,1,1,0.6389,6,medium,63.62,1.149,0,1,mat_course_06_searching_001
student_0033,course_06,normalization,q_course_06_normalization_0092,quiz,question_attempt,2025-01-13T06:50:00+00:00,0,0,0.3682,4,medium,129.81,3.755,1,3,mat_course_06_normalization_003
student_0033,course_06,dp,q_course_06_dp_0093,quiz,question_attempt,2025-01-13T06:57:00+00:00,0,0,0.3215,3,medium,89.8,4.085,0,1,mat_course_06_dp_002
student_0053,course_01,sorting,q_course_01_sorting_0033,quiz,question_attempt,2025-01-13T06:57:00+00:00,0,0,0.2227,2,medium,77.66,3.966,0,1,mat_course_01_sorting_030
student_0145,course_06,joins,q_course_06_joins_0046,quiz,question_attempt,2025-01-13T06:58:00+00:00,0,0,0.2444,2,hard,106.17,4.062,1,1,mat_course_06_joins_029
student_0145,course_06,graphs,q_course_06_graphs_0047,quiz,question_attempt,2025-01-13T07:04:00+00:00,0,0,0.2951,3,medium,90.32,3.065,0,1,mat_course_06_graphs_015
student_0033,course_06,trees,q_course_06_trees_0094,quiz,question_attempt,2025-01-13T07:06:00+00:00,0,0,0.5149,5,hard,87.58,5.115,0,3,mat_course_06_trees_022
student_0053,course_01,complexity,q_course_01_complexity_0034,assignment,assignment_attempt,2025-01-13T07:07:00+00:00,0,0,0.2838,3,medium,84.33,4.87,0,1,mat_course_01_complexity_024
student_0145,course_06,trees,q_course_06_trees_0048,assignment,assignment_attempt,2025-01-13T07:13:00+00:00,1,1,0.5109,5,medium,55.62,3.084,1,2,mat_course_06_trees_032
student_0053,course_01,joins,q_course_01_joins_0035,quiz,question_attempt,2025-01-13T07:17:00+00:00,1,1,0.6053,6,easy,32.2,3.125,0,3,mat_course_01_joins_013
student_0033,course_06,searching,q_course_06_searching_0095,quiz,question_attempt,2025-01-13T07:18:00+00:00,0,0,0.3365,3,medium,115.7,4.513,0,1,mat_course_06_searching_006
student_0145,course_06,joins,q_course_06_joins_0049,assignment,assignment_attempt,2025-01-13T07:23:00+00:00,0,0,0.3344,3,medium,58.46,5.376,1,3,mat_course_06_joins_023
student_0053,course_01,sql_basics,q_course_01_sql_basics_0036,quiz,question_attempt,2025-01-13T07:24:00+00:00,0,0,0.2082,2,medium,90.87,4.203,0,1,mat_course_01_sql_basics_007
student_0033,course_06,searching,q_course_06_searching_0096,quiz,question_attempt,2025-01-13T07:26:00+00:00,0,0,0.3212,3,hard,75.88,4.436,0,3,mat_course_06_searching_009
student_0145,course_06,linked_lists,q_course_06_linked_lists_0050,quiz,question_attempt,2025-01-13T07:32:00+00:00,1,1,0.5431,5,medium,20.82,3.193,0,2,mat_course_06_linked_lists_026
student_0053,course_01,searching,q_course_01_searching_0037,quiz,question_attempt,2025-01-13T07:36:00+00:00,1,1,0.4014,4,medium,27.84,1.745,0,2,mat_course_01_searching_025
student_0145,course_06,linked_lists,q_course_06_linked_lists_0051,assignment,assignment_attempt,2025-01-13T07:43:00+00:00,1,1,0.5892,6,medium,28.13,0.917,0,1,mat_course_06_linked_lists_013
student_0053,course_01,sql_basics,q_course_01_sql_basics_0038,assignment,assignment_attempt,2025-01-13T07:46:00+00:00,0,0,0.3263,3,hard,59.75,4.534,0,3,mat_course_01_sql_basics_006
student_0145,course_06,stacks_queues,q_course_06_stacks_queues_0052,quiz,question_attempt,2025-01-13T07:52:00+00:00,1,1,0.6463,6,easy,53.28,1.983,0,1,mat_course_06_stacks_queues_009
student_0053,course_01,arrays,q_course_01_arrays_0039,quiz,question_attempt,2025-01-13T07:54:00+00:00,0,0,0.2575,3,medium,56.33,5.293,0,1,mat_course_01_arrays_004
student_0053,course_01,stacks_queues,q_course_01_stacks_queues_0040,quiz,question_attempt,2025-01-13T08:00:00+00:00,0,0,0.3738,4,easy,66.2,2.674,0,3,mat_course_01_stacks_queues_015
student_0145,course_06,dp,q_course_06_dp_0053,quiz,question_attempt,2025-01-13T08:01:00+00:00,0,0,0.2354,2,medium,106.82,2.76,0,2,mat_course_06_dp_019
student_0154,course_06,normalization,q_course_06_normalization_0000,quiz,question_attempt,2025-01-13T08:02:00+00:00,0,0,0.2504,3,easy,112.69,3.706,0,2,mat_course_06_normalization_004
student_0145,course_06,linked_lists,q_course_06_linked_lists_0054,assignment,assignment_attempt,2025-01-13T08:08:00+00:00,1,1,0.5073,5,medium,49.23,3.238,0,2,mat_course_06_linked_lists_033
student_0053,course_01,trees,q_course_01_trees_0041,assignment,assignment_attempt,2025-01-13T08:12:00+00:00,0,0,0.395,4,medium,90.82,3.049,1,3,mat_course_01_trees_017
student_0154,course_06,normalization,q_course_06_normalization_0001,quiz,question_attempt,2025-01-13T08:13:00+00:00,0,0,0.2513,3,medium,82.16,4.361,1,3,mat_course_06_normalization_032
student_0145,course_06,sql_basics,q_course_06_sql_basics_0055,quiz,question_attempt,2025-01-13T08:16:00+00:00,0,0,0.2529,3,medium,87.45,3.946,0,3,mat_course_06_sql_basics_028
student_0154,course_06,complexity,q_course_06_complexity_0002,quiz,question_attempt,2025-01-13T08:18:00+00:00,0,0,0.2945,3,medium,51.66,1.611,1,2,mat_course_06_complexity_017
student_0053,course_01,dp,q_course_01_dp_0042,quiz,question_attempt,2025-01-13T08:22:00+00:00,0,0,0.3406,3,medium,57.22,3.502,0,3,mat_course_01_dp_018
student_0145,course_06,arrays,q_course_06_arrays_0056,quiz,question_attempt,2025-01-13T08:25:00+00:00,0,0,0.2606,3,medium,70.89,4.179,0,1,mat_course_06_arrays_033
student_0053,course_01,sql_basics,q_course_01_sql_basics_0043,quiz,question_attempt,2025-01-13T08:30:00+00:00,0,0,0.3361,3,easy,63.61,3.036,1,1,mat_course_01_sql_basics_024
student_0154,course_06,dp,q_course_06_dp_0003,quiz,question_attempt,2025-01-13T08:31:00+00:00,0,0,0.2517,3,easy,79.85,3.988,0,1,mat_course_06_dp_030
student_0145,course_06,searching,q_course_06_searching_0057,quiz,question_attempt,2025-01-13T08:33:00+00:00,0,0,0.3389,3,easy,62.77,2.86,0,2,mat_course_06_searching_028
student_0154,course_06,complexity,q_course_06_complexity_0004,quiz,question_attempt,2025-01-13T08:37:00+00:00,0,0,0.3163,3,hard,79.76,3.106,0,3,mat_course_06_complexity_024
student_0053,course_01,searching,q_course_01_searching_0044,assignment,assignment_attempt,2025-01-13T08:39:00+00:00,0,0,0.3311,3,medium,69.93,3.859,0,2,mat_course_01_searching_034
student_0053,course_01,complexity,q_course_01_complexity_0045,quiz,question_attempt,2025-01-13T08:45:00+00:00,0,0,0.258,3,hard,102.45,5.063,1,2,mat_course_01_complexity_007
student_0145,course_06,sorting,q_course_06_sorting_0058,quiz,question_attempt,2025-01-13T08:45:00+00:00,0,0,0.2318,2,hard,85.32,3.628,0,2,mat_course_06_sorting_017
student_0154,course_06,complexity,q_course_06_complexity_0005,quiz,question_attempt,2025-01-13T08:46:00+00:00,1,1,0.5962,6,easy,69.63,0.3,1,2,mat_course_06_complexity_007
student_0145,course_06,searching,q_course_06_searching_0059,quiz,question_attempt,2025-01-13T08:54:00+00:00,1,1,0.5414,5,medium,69.76,2.511,0,3,mat_course_06_searching_028
student_0053,course_01,sorting,q_course_01_sorting_0046,quiz,question_attempt,2025-01-13T08:56:00+00:00,0,0,0.3383,3,easy,72.54,2.625,0,1,mat_course_01_sorting_015
student_0154,course_06,stacks_queues,q_course_06_stacks_queues_0006,assignment,assignment_attempt,2025-01-13T08:57:00+00:00,0,0,0.3313,3,easy,72.73,3.283,0,2,mat_course_06_stacks_queues_002
student_0001,course_01,sql_basics,q_course_01_sql_basics_0000,quiz,question_attempt,2025-01-13T09:00:00+00:00,0,0,0.2852,3,medium,71.38,5.223,0,3,mat_course_01_sql_basics_016
student_0145,course_06,complexity,q_course_06_complexity_0060,quiz,question_attempt,2025-01-13T09:01:00+00:00,1,1,0.5327,5,medium,20.33,2.32,0,1,mat_course_06_complexity_006
student_0053,course_01,complexity,q_course_01_complexity_0047,assignment,assignment_attempt,2025-01-13T09:03:00+00:00,0,0,0.321,3,medium,96.31,4.837,0,3,mat_course_01_complexity_030
student_0154,course_06,graphs,q_course_06_graphs_0007,assignment,assignment_attempt,2025-01-13T09:06:00+00:00,0,0,0.2786,3,easy,88.93,2.794,0,2,mat_course_06_graphs_019
student_0001,course_01,joins,q_course_01_joins_0001,quiz,question_attempt,2025-01-13T09:09:00+00:00,0,0,0.4713,5,medium,76.87,3.488,0,2,mat_course_01_joins_031
student_0154,course_06,joins,q_course_06_joins_0008,quiz,question_attempt,2025-01-13T09:12:00+00:00,0,0,0.2981,3,easy,118.71,3.973,1,3,mat_course_06_joins_005
student_0053,course_01,dp,q_course_01_dp_0048,quiz,question_attempt,2025-01-13T09:13:00+00:00,1,1,0.4905,5,medium,73.41,2.17,0,2,mat_course_01_dp_007
student_0145,course_06,sorting,q_course_06_sorting_0061,quiz,question_attempt,2025-01-13T09:13:00+00:00,1,1,0.5316,5,medium,111.86,1.631,0,2,mat_course_06_sorting_005
student_0001,course_01,graphs,q_course_01_graphs_0002,quiz,question_attempt,2025-01-13T09:20:00+00:00,0,0,0.3595,4,medium,95.86,3.334,1,3,mat_course_01_graphs_015
student_0145,course_06,trees,q_course_06_trees_0062,quiz,question_attempt,2025-01-13T09:21:00+00:00,0,0,0.3362,3,medium,63.78,5.297,0,3,mat_course_06_trees_008
student_0154,course_06,graphs,q_course_06_graphs_0009,quiz,question_attempt,2025-01-13T09:24:00+00:00,0,0,0.3433,3,medium,70.61,4.65,0,1,mat_course_06_graphs_016
student_0053,course_01,joins,q_course_01_joins_0049,quiz,question_attempt,2025-01-13T09:25:00+00:00,1,1,0.4841,5,hard,80.13,1.114,0,3,mat_course_01_joins_027
student_0001,course_01,sql_basics,q_course_01_sql_basics_0003,quiz,question_attempt,2025-01-13T09:27:00+00:00,1,1,0.5731,6,medium,67.63,1.043,0,2,mat_course_01_sql_basics_010
student_0145,course_06,normalization,q_course_06_normalization_0063,quiz,question_attempt,2025-01-13T09:29:00+00:00,0,0,0.3891,4,medium,69.4,2.705,0,3,mat_course_06_normalization_030
student_0053,course_01,sql_basics,q_course_01_sql_basics_0050,quiz,question_attempt,2025-01-13T09:30:00+00:00,0,0,0.2719,3,easy,72.86,2.631,1,2,mat_course_01_sql_basics_018
student_0154,course_06,linked_lists,q_course_06_linked_lists_0010,quiz,question_attempt,2025-01-13T09:33:00+00:00,0,0,0.1658,2,easy,106.31,4.373,1,3,mat_course_06_linked_lists_014
student_0001,course_01,sql_basics,q_course_01_sql_basics_0004,quiz,question_attempt,2025-01-13T09:36:00+00:00,0,0,0.1654,2,medium,78.3,4.163,1,1,mat_course_01_sql_basics_020
student_0145,course_06,dp,q_course_06_dp_0064,quiz,question_attempt,2025-01-13T09:39:00+00:00,0,0,0.3174,3,medium,122.1,4.012,0,1,mat_course_06_dp_025
student_0154,course_06,sorting,q_course_06_sorting_0011,quiz,question_attempt,2025-01-13T09:40:00+00:00,0,0,0.3978,4,hard,89.96,3.773,0,2,mat_course_06_sorting_017
student_0053,course_01,normalization,q_course_01_normalization_0051,quiz,question_attempt,2025-01-13T09:41:00+00:00,0,0,0.3173,3,hard,94.37,3.213,0,1,mat_course_01_normalization_028
student_0145,course_06,searching,q_course_06_searching_0065,assignment,assignment_attempt,2025-01-13T09:46:00+00:00,1,1,0.6541,7,medium,92.75,2.869,0,1,mat_course_06_searching_013
student_0001,course_01,sorting,q_course_01_sorting_0005,quiz,question_attempt,2025-01-13T09:47:00+00:00,1,1,0.4479,4,medium,32.33,1.581,1,2,mat_course_01_sorting_030
student_0053,course_01,sorting,q_course_01_sorting_0052,assignment,assignment_attempt,2025-01-13T09:52:00+00:00,0,0,0.3079,3,hard,118.67,3.257,0,3,mat_course_01_sorting_008
student_0154,course_06,complexity,q_course_06_complexity_0012,assignment,assignment_attempt,2025-01-13T09:52:00+00:00,0,0,0.3994,4,easy,91.13,5.237,1,3,mat_course_06_complexity_033
student_0145,course_06,normalization,q_course_06_normalization_0066,quiz,question_attempt,2025-01-13T09:55:00+00:00,0,0,0.277,3,medium,105.21,2.699,0,2,mat_course_06_normalization_018
student_0001,course_01,trees,q_course_01_trees_0006,quiz,question_attempt,2025-01-13T09:57:00+00:00,0,0,0.3365,3,easy,71.76,3.637,0,2,mat_course_01_trees_004
student_0053,course_01,stacks_queues,q_course_01_stacks_queues_0053,quiz,question_attempt,2025-01-13T09:57:00+00:00,0,0,0.3392,3,medium,91.81,3.912,0,1,mat_course_01_stacks_queues_005
student_0154,course_06,normalization,q_course_06_normalization_0013,quiz,question_attempt,2025-01-13T10:01:00+00:00,0,0,0.2422,2,medium,116.48,2.667,0,2,mat_course_06_normalization_022
student_0145,course_06,joins,q_course_06_joins_0067,quiz,question_attempt,2025-01-13T10:04:00+00:00,0,0,0.2951,3,hard,101.46,6.187,0,2,mat_course_06_joins_005
student_0001,course_01,linked_lists,q_course_01_linked_lists_0007,quiz,question_attempt,2025-01-13T10:05:00+00:00,0,0,0.3532,4,medium,83.03,3.577,0,3,mat_course_01_linked_lists_024
student_0053,course_01,normalization,q_course_01_normalization_0054,quiz,question_attempt,2025-01-13T10:06:00+00:00,0,0,0.3504,4,medium,78.47,4.056,0,1,mat_course_01_normalization_034
student_0154,course_06,searching,q_course_06_searching_0014,assignment,assignment_attempt,2025-01-13T10:06:00+00:00,0,0,0.1848,2,medium,81.51,5.336,0,3,mat_course_06_searching_018
student_0001,course_01,searching,q_course_01_searching_0008,quiz,question_attempt,2025-01-13T10:16:00+00:00,0,0,0.2697,3,medium,110.98,3.644,1,2,mat_course_01_searching_009
student_0145,course_06,arrays,q_course_06_arrays_0068,assignment,assignment_attempt,2025-01-13T10:16:00+00:00,0,0,0.2853,3,medium,119.18,2.711,1,2,mat_course_06_arrays_029
student_0053,course_01,stacks_queues,q_course_01_stacks_queues_0055,quiz,question_attempt,2025-01-13T10:18:00+00:00,0,0,0.3523,4,medium,117.42,3.916,1,2,mat_course_01_stacks_queues_017
student_0154,course_06,trees,q_course_06_trees_0015,quiz,question_attempt,2025-01-13T10:18:00+00:00,1,1,0.4848,5,hard,64.48,2.333,0,2,mat_course_06_trees_022
student_0145,course_06,stacks_queues,q_course_06_stacks_queues_0069,quiz,question_attempt,2025-01-13T10:23:00+00:00,0,0,0.2964,3,medium,66.98,5.493,0,1,mat_course_06_stacks_queues_005
student_0001,course_01,complexity,q_course_01_complexity_0009,quiz,question_attempt,2025-01-13T10:25:00+00:00,1,1,0.5848,6,medium,59.75,1.906,1,2,mat_course_01_complexity_016
